id,loan_status,prob
80749,0,0.0052
80750,0,0.0808
80751,0,0.0912
80752,0,0.0173
80753,0,0.1535
80754,0,0.0271
80755,0,0.0293
80756,0,0.0666
80757,0,0.0978
80758,0,0.0742
80759,0,0.0159
80760,0,0.3272
80761,0,0.0468
80762,0,0.0516
80763,0,0.0602
80764,0,0.0213
80765,0,0.0255
80766,0,0.0461
80767,0,0.0181
80768,0,0.0136
80769,0,0.0183
80770,0,0.0713
80771,0,0.2972
80772,1,0.7917
80773,0,0.0767
80774,0,0.012
80775,0,0.0464
80776,0,0.047
80777,0,0.0165
80778,0,0.0113
80779,0,0.023
80780,0,0.0223
80781,0,0.0524
80782,0,0.0098
80783,0,0.0951
80784,0,0.141
80785,0,0.0263
80786,0,0.0196
80787,1,0.9762
80788,0,0.0271
80789,0,0.101
80790,0,0.0397
80791,0,0.0123
80792,0,0.0146
80793,0,0.033
80794,0,0.0131
80795,0,0.0133
80796,0,0.0413
80797,0,0.0703
80798,0,0.0039
80799,0,0.057
80800,0,0.0446
80801,0,0.0739
80802,0,0.0213
80803,0,0.0429
80804,0,0.0073
80805,0,0.0092
80806,0,0.0056
80807,0,0.0138
80808,0,0.041
80809,0,0.0786
80810,0,0.0185
80811,0,0.0132
80812,0,0.0072
80813,0,0.0269
80814,0,0.0258
80815,0,0.0727
80816,0,0.023
80817,0,0.2827
80818,0,0.0291
80819,0,0.0198
80820,0,0.044
80821,0,0.0527
80822,0,0.0216
80823,1,0.9931
80824,0,0.0865
80825,0,0.1487
80826,0,0.0128
80827,0,0.0125
80828,0,0.0047
80829,0,0.0125
80830,0,0.1541
80831,0,0.0177
80832,1,0.9595
80833,0,0.0212
80834,0,0.0208
80835,0,0.0331
80836,0,0.0269
80837,0,0.0096
80838,0,0.0676
80839,0,0.0578
80840,0,0.0055
80841,0,0.0315
80842,0,0.0374
80843,0,0.0191
80844,0,0.0205
80845,0,0.0307
80846,0,0.4681
80847,0,0.0096
80848,0,0.0116
80849,0,0.028
80850,0,0.1076
80851,0,0.0566
80852,0,0.0617
80853,0,0.0922
80854,0,0.0539
80855,0,0.0069
80856,0,0.0514
80857,0,0.101
80858,0,0.1403
80859,1,0.9123
80860,0,0.0401
80861,0,0.1141
80862,0,0.0672
80863,0,0.1608
80864,1,0.7832
80865,0,0.0161
80866,0,0.0015
80867,0,0.0134
80868,1,0.9295
80869,0,0.016
80870,0,0.0476
80871,0,0.0083
80872,0,0.0324
80873,0,0.0187
80874,1,0.8372
80875,0,0.4785
80876,0,0.017
80877,1,0.9351
80878,1,0.5421
80879,0,0.0646
80880,0,0.0268
80881,1,0.9609
80882,0,0.0035
80883,0,0.0559
80884,0,0.0047
80885,0,0.0138
80886,0,0.0109
80887,0,0.0052
80888,0,0.0427
80889,0,0.0138
80890,0,0.0568
80891,0,0.0537
80892,1,0.9372
80893,0,0.0159
80894,0,0.0341
80895,0,0.0316
80896,0,0.0062
80897,0,0.121
80898,0,0.0182
80899,0,0.2104
80900,0,0.0078
80901,0,0.0263
80902,0,0.0675
80903,0,0.0179
80904,0,0.0076
80905,0,0.0027
80906,0,0.1077
80907,1,0.6591
80908,0,0.0811
80909,1,0.534
80910,0,0.0127
80911,0,0.0072
80912,0,0.0241
80913,0,0.0563
80914,0,0.0117
80915,1,0.9341
80916,0,0.0198
80917,0,0.0247
80918,0,0.0076
80919,0,0.2863
80920,0,0.0131
80921,0,0.0547
80922,0,0.0799
80923,0,0.0162
80924,0,0.0243
80925,0,0.0454
80926,0,0.0249
80927,0,0.1008
80928,0,0.0136
80929,0,0.0837
80930,0,0.0559
80931,1,0.9599
80932,0,0.192
80933,0,0.0209
80934,0,0.016
80935,0,0.0477
80936,1,0.862
80937,0,0.2593
80938,0,0.0156
80939,0,0.0462
80940,0,0.0328
80941,0,0.0683
80942,0,0.0787
80943,0,0.1255
80944,0,0.0238
80945,0,0.0569
80946,0,0.0118
80947,1,0.9404
80948,0,0.008
80949,0,0.0564
80950,0,0.0259
80951,1,0.9473
80952,0,0.2254
80953,0,0.018
80954,0,0.019
80955,0,0.0162
80956,0,0.0082
80957,0,0.0399
80958,0,0.1458
80959,0,0.0102
80960,1,0.9328
80961,0,0.0294
80962,0,0.0364
80963,0,0.0137
80964,0,0.1976
80965,0,0.0294
80966,0,0.0795
80967,0,0.0769
80968,0,0.0208
80969,0,0.0142
80970,0,0.0321
80971,1,0.9527
80972,0,0.41
80973,0,0.0195
80974,0,0.1274
80975,0,0.0471
80976,0,0.0202
80977,0,0.0427
80978,0,0.0177
80979,0,0.057
80980,0,0.011
80981,1,0.9315
80982,0,0.0108
80983,0,0.2274
80984,0,0.0272
80985,0,0.0133
80986,0,0.0399
80987,0,0.2192
80988,0,0.0576
80989,0,0.0324
80990,0,0.0333
80991,0,0.0726
80992,0,0.0167
80993,0,0.0009
80994,0,0.2035
80995,0,0.0112
80996,0,0.0624
80997,1,0.8852
80998,0,0.0149
80999,0,0.0925
81000,0,0.0716
81001,0,0.2034
81002,0,0.0706
81003,0,0.0211
81004,0,0.3053
81005,0,0.0064
81006,0,0.0253
81007,0,0.0038
81008,0,0.0465
81009,0,0.0497
81010,0,0.1975
81011,0,0.1735
81012,0,0.0608
81013,0,0.0232
81014,0,0.0129
81015,0,0.0304
81016,0,0.0662
81017,0,0.02
81018,0,0.0347
81019,0,0.0229
81020,0,0.051
81021,1,0.7967
81022,0,0.0184
81023,0,0.0219
81024,0,0.0903
81025,0,0.0663
81026,0,0.0827
81027,0,0.0319
81028,1,0.9038
81029,0,0.0229
81030,0,0.0248
81031,0,0.0899
81032,0,0.0858
81033,0,0.0639
81034,1,0.7837
81035,0,0.0116
81036,0,0.0426
81037,1,0.9231
81038,0,0.0304
81039,0,0.0402
81040,0,0.0219
81041,0,0.0267
81042,1,0.903
81043,0,0.0062
81044,0,0.0132
81045,0,0.0087
81046,0,0.107
81047,0,0.028
81048,0,0.016
81049,0,0.0127
81050,0,0.0466
81051,0,0.0077
81052,0,0.0409
81053,0,0.0069
81054,0,0.0271
81055,0,0.0059
81056,0,0.0286
81057,0,0.1631
81058,0,0.1297
81059,0,0.0058
81060,0,0.0355
81061,0,0.2825
81062,0,0.0328
81063,0,0.2217
81064,1,0.944
81065,0,0.0185
81066,1,0.5963
81067,0,0.0225
81068,0,0.0081
81069,1,0.8975
81070,0,0.0387
81071,0,0.0299
81072,0,0.0058
81073,0,0.0869
81074,0,0.016
81075,0,0.033
81076,0,0.0478
81077,0,0.0099
81078,0,0.0089
81079,0,0.0605
81080,0,0.0206
81081,0,0.0907
81082,0,0.0388
81083,1,0.6063
81084,0,0.0023
81085,1,0.9669
81086,0,0.0451
81087,0,0.0165
81088,0,0.0888
81089,0,0.0175
81090,0,0.0293
81091,0,0.0217
81092,0,0.0042
81093,0,0.0153
81094,0,0.0111
81095,0,0.0339
81096,0,0.0021
81097,0,0.0276
81098,0,0.0686
81099,0,0.0231
81100,0,0.0048
81101,0,0.0129
81102,0,0.0409
81103,0,0.0037
81104,0,0.0106
81105,0,0.0272
81106,0,0.0076
81107,0,0.0432
81108,0,0.016
81109,0,0.0195
81110,0,0.0457
81111,0,0.0043
81112,0,0.0032
81113,0,0.1856
81114,0,0.0072
81115,0,0.0037
81116,0,0.0362
81117,0,0.0063
81118,0,0.0842
81119,0,0.0496
81120,1,0.9583
81121,0,0.0315
81122,0,0.0671
81123,0,0.0045
81124,0,0.0351
81125,0,0.2828
81126,0,0.0125
81127,1,0.7775
81128,1,0.862
81129,0,0.0426
81130,0,0.0684
81131,0,0.0117
81132,0,0.0016
81133,0,0.0054
81134,0,0.0543
81135,0,0.0746
81136,1,0.9942
81137,0,0.0262
81138,0,0.0744
81139,0,0.0291
81140,0,0.0935
81141,0,0.0172
81142,0,0.4882
81143,0,0.0219
81144,0,0.0569
81145,0,0.0156
81146,1,0.8926
81147,1,0.7532
81148,0,0.0129
81149,0,0.1002
81150,0,0.0054
81151,0,0.011
81152,0,0.0074
81153,0,0.232
81154,0,0.003
81155,0,0.1211
81156,0,0.0386
81157,0,0.0831
81158,0,0.022
81159,0,0.0689
81160,0,0.0373
81161,1,0.8391
81162,0,0.3596
81163,0,0.1019
81164,1,0.8994
81165,0,0.0656
81166,1,0.9741
81167,0,0.0547
81168,0,0.0093
81169,0,0.0447
81170,0,0.1691
81171,0,0.0092
81172,0,0.0137
81173,0,0.0418
81174,0,0.0291
81175,0,0.0238
81176,0,0.0075
81177,0,0.2998
81178,0,0.0564
81179,0,0.3251
81180,0,0.0358
81181,0,0.017
81182,0,0.0378
81183,1,0.9675
81184,0,0.0156
81185,0,0.0368
81186,0,0.024
81187,0,0.0209
81188,0,0.0203
81189,0,0.0163
81190,0,0.0402
81191,0,0.014
81192,0,0.0384
81193,0,0.0066
81194,0,0.0161
81195,0,0.0067
81196,0,0.0057
81197,0,0.0116
81198,0,0.0128
81199,0,0.0372
81200,0,0.0187
81201,0,0.0938
81202,1,0.8181
81203,0,0.0899
81204,0,0.0659
81205,1,0.9497
81206,0,0.0171
81207,0,0.0212
81208,0,0.0198
81209,0,0.0155
81210,0,0.0856
81211,0,0.0123
81212,0,0.0143
81213,0,0.0101
81214,0,0.0068
81215,0,0.033
81216,0,0.0211
81217,1,0.7493
81218,1,0.9788
81219,1,0.9549
81220,0,0.0406
81221,0,0.0646
81222,0,0.0045
81223,0,0.0885
81224,0,0.054
81225,0,0.0451
81226,0,0.0662
81227,0,0.0182
81228,0,0.0076
81229,0,0.0169
81230,0,0.0195
81231,0,0.0447
81232,0,0.0268
81233,0,0.1061
81234,0,0.0366
81235,0,0.1328
81236,0,0.0297
81237,0,0.0079
81238,0,0.0243
81239,1,0.9355
81240,0,0.0036
81241,0,0.0059
81242,0,0.1096
81243,0,0.0393
81244,0,0.0074
81245,0,0.1409
81246,0,0.0997
81247,1,0.734
81248,0,0.0298
81249,0,0.1008
81250,0,0.2148
81251,0,0.0049
81252,0,0.0223
81253,0,0.0515
81254,0,0.1694
81255,0,0.2515
81256,1,0.9406
81257,0,0.0453
81258,0,0.0232
81259,0,0.0317
81260,0,0.0531
81261,0,0.0486
81262,0,0.0557
81263,0,0.0559
81264,0,0.0333
81265,0,0.014
81266,1,0.6254
81267,0,0.0097
81268,0,0.0566
81269,0,0.0515
81270,0,0.0042
81271,1,0.6318
81272,0,0.0138
81273,0,0.0078
81274,0,0.0819
81275,0,0.0182
81276,0,0.0693
81277,0,0.2311
81278,0,0.0559
81279,0,0.33
81280,0,0.0521
81281,1,0.8596
81282,0,0.0722
81283,0,0.0624
81284,0,0.0478
81285,0,0.2131
81286,0,0.0747
81287,0,0.4124
81288,0,0.0098
81289,0,0.0203
81290,0,0.4076
81291,0,0.0115
81292,0,0.029
81293,0,0.2085
81294,0,0.0141
81295,1,0.5805
81296,0,0.0521
81297,0,0.0429
81298,0,0.0304
81299,0,0.0295
81300,0,0.0236
81301,0,0.0326
81302,0,0.018
81303,0,0.1205
81304,0,0.0243
81305,0,0.0039
81306,0,0.0294
81307,0,0.0142
81308,0,0.0202
81309,0,0.0045
81310,0,0.1127
81311,0,0.0674
81312,0,0.0095
81313,0,0.0105
81314,0,0.0276
81315,0,0.0492
81316,0,0.1734
81317,0,0.0729
81318,0,0.0239
81319,0,0.0564
81320,1,0.7275
81321,0,0.0425
81322,0,0.047
81323,0,0.0371
81324,0,0.034
81325,0,0.001
81326,0,0.0052
81327,0,0.0412
81328,1,0.9319
81329,0,0.0864
81330,0,0.03
81331,0,0.0048
81332,0,0.0271
81333,0,0.0821
81334,1,0.8777
81335,0,0.0114
81336,0,0.0042
81337,0,0.0259
81338,0,0.0203
81339,0,0.0317
81340,0,0.0198
81341,0,0.0141
81342,0,0.0478
81343,1,0.9736
81344,0,0.0061
81345,0,0.008
81346,0,0.0051
81347,0,0.0109
81348,1,0.921
81349,0,0.0768
81350,0,0.0122
81351,0,0.0604
81352,0,0.0085
81353,0,0.1723
81354,0,0.0177
81355,0,0.0236
81356,0,0.0085
81357,1,0.9313
81358,0,0.0119
81359,0,0.0996
81360,0,0.1281
81361,0,0.0715
81362,0,0.0275
81363,0,0.0333
81364,1,0.5177
81365,0,0.0166
81366,0,0.0591
81367,0,0.1832
81368,0,0.0622
81369,1,0.9467
81370,0,0.0277
81371,0,0.0582
81372,0,0.0081
81373,0,0.0533
81374,0,0.0109
81375,0,0.0598
81376,0,0.0052
81377,1,0.978
81378,0,0.0208
81379,0,0.0669
81380,0,0.0064
81381,0,0.0103
81382,0,0.0331
81383,0,0.0294
81384,0,0.0264
81385,0,0.0365
81386,0,0.0333
81387,0,0.011
81388,0,0.0436
81389,0,0.0514
81390,0,0.024
81391,0,0.0123
81392,1,0.8103
81393,0,0.0317
81394,0,0.1344
81395,0,0.0561
81396,0,0.0315
81397,0,0.0428
81398,0,0.0082
81399,0,0.0368
81400,0,0.146
81401,0,0.0954
81402,0,0.0485
81403,0,0.0424
81404,0,0.023
81405,1,0.947
81406,0,0.0289
81407,0,0.0141
81408,0,0.0453
81409,0,0.0186
81410,0,0.0575
81411,0,0.0242
81412,0,0.0224
81413,1,0.9344
81414,0,0.007
81415,0,0.1487
81416,0,0.0125
81417,0,0.036
81418,0,0.0388
81419,0,0.0413
81420,0,0.0089
81421,0,0.0049
81422,0,0.0792
81423,0,0.011
81424,0,0.0188
81425,1,0.87
81426,0,0.0261
81427,0,0.0297
81428,0,0.0267
81429,1,0.9933
81430,0,0.0083
81431,0,0.0714
81432,1,0.9582
81433,0,0.0978
81434,0,0.0624
81435,0,0.0354
81436,0,0.1661
81437,0,0.0184
81438,0,0.0382
81439,0,0.0182
81440,0,0.0081
81441,0,0.041
81442,0,0.01
81443,0,0.0126
81444,0,0.0185
81445,0,0.0341
81446,0,0.0651
81447,0,0.0384
81448,0,0.0462
81449,0,0.0069
81450,0,0.0503
81451,0,0.0854
81452,0,0.0018
81453,0,0.0171
81454,0,0.0832
81455,0,0.0193
81456,0,0.0059
81457,0,0.009
81458,0,0.0287
81459,0,0.0097
81460,0,0.0958
81461,0,0.0268
81462,1,0.857
81463,0,0.0276
81464,0,0.0351
81465,0,0.0185
81466,0,0.0008
81467,0,0.0082
81468,0,0.0251
81469,0,0.0477
81470,0,0.0362
81471,0,0.0026
81472,0,0.1387
81473,0,0.0146
81474,0,0.0165
81475,0,0.0027
81476,1,0.6986
81477,1,0.9979
81478,0,0.0869
81479,0,0.0585
81480,0,0.0282
81481,0,0.1558
81482,0,0.0556
81483,0,0.1983
81484,0,0.061
81485,0,0.0233
81486,0,0.0045
81487,0,0.0289
81488,0,0.0288
81489,0,0.0116
81490,0,0.0249
81491,0,0.1244
81492,0,0.016
81493,0,0.0044
81494,0,0.0374
81495,0,0.0128
81496,0,0.0867
81497,0,0.011
81498,0,0.0078
81499,0,0.0324
81500,0,0.0107
81501,1,0.9074
81502,0,0.0369
81503,0,0.0178
81504,0,0.0187
81505,0,0.0289
81506,0,0.0418
81507,0,0.0438
81508,0,0.0029
81509,0,0.0771
81510,0,0.0897
81511,1,0.9201
81512,0,0.1404
81513,0,0.0034
81514,0,0.0096
81515,0,0.0146
81516,0,0.0635
81517,0,0.1138
81518,0,0.0091
81519,0,0.0429
81520,0,0.0554
81521,0,0.019
81522,0,0.0231
81523,0,0.0751
81524,0,0.0746
81525,0,0.018
81526,0,0.0047
81527,0,0.0033
81528,0,0.0729
81529,0,0.0381
81530,0,0.0248
81531,0,0.0105
81532,0,0.0566
81533,0,0.0099
81534,0,0.0143
81535,0,0.0797
81536,0,0.0133
81537,1,0.8709
81538,0,0.0585
81539,0,0.0085
81540,0,0.0112
81541,0,0.0591
81542,0,0.0026
81543,0,0.0677
81544,0,0.0764
81545,0,0.0069
81546,0,0.0126
81547,0,0.0214
81548,0,0.3344
81549,0,0.0381
81550,0,0.0822
81551,0,0.0862
81552,0,0.094
81553,1,0.9855
81554,0,0.0013
81555,0,0.0274
81556,0,0.0137
81557,0,0.0683
81558,0,0.0249
81559,0,0.2591
81560,0,0.0326
81561,0,0.2525
81562,0,0.0036
81563,0,0.0048
81564,0,0.0326
81565,0,0.0031
81566,0,0.0045
81567,1,0.9324
81568,1,0.9813
81569,0,0.0236
81570,1,0.9756
81571,0,0.1094
81572,0,0.0112
81573,0,0.0037
81574,0,0.1082
81575,0,0.017
81576,0,0.041
81577,0,0.3252
81578,0,0.0088
81579,0,0.1207
81580,0,0.3677
81581,0,0.0614
81582,0,0.0185
81583,0,0.4953
81584,0,0.4224
81585,0,0.0334
81586,0,0.0984
81587,0,0.0162
81588,0,0.1343
81589,0,0.0128
81590,0,0.0068
81591,0,0.0122
81592,0,0.0844
81593,0,0.0442
81594,0,0.022
81595,1,0.9849
81596,0,0.0353
81597,0,0.0207
81598,1,0.8853
81599,0,0.0185
81600,0,0.0481
81601,0,0.0169
81602,0,0.0103
81603,0,0.0844
81604,0,0.096
81605,0,0.0854
81606,1,0.5162
81607,0,0.0414
81608,0,0.07
81609,0,0.0092
81610,0,0.0015
81611,0,0.0406
81612,0,0.0713
81613,0,0.0291
81614,0,0.0735
81615,0,0.0227
81616,0,0.01
81617,0,0.0829
81618,0,0.3726
81619,0,0.0099
81620,0,0.0262
81621,0,0.0042
81622,0,0.0113
81623,0,0.0504
81624,0,0.0026
81625,0,0.0823
81626,0,0.0209
81627,0,0.0008
81628,0,0.1031
81629,0,0.0246
81630,0,0.0091
81631,0,0.0252
81632,0,0.0625
81633,0,0.0491
81634,0,0.0756
81635,0,0.0477
81636,0,0.0063
81637,0,0.0053
81638,0,0.0248
81639,0,0.2363
81640,0,0.0181
81641,0,0.0709
81642,1,0.7029
81643,1,0.751
81644,0,0.0546
81645,0,0.001
81646,0,0.0105
81647,0,0.0009
81648,0,0.0241
81649,0,0.0085
81650,0,0.0035
81651,0,0.0858
81652,0,0.0181
81653,0,0.0323
81654,0,0.0494
81655,0,0.0202
81656,0,0.0388
81657,0,0.0126
81658,0,0.088
81659,0,0.0394
81660,0,0.132
81661,0,0.1846
81662,0,0.0246
81663,0,0.0117
81664,0,0.066
81665,0,0.3521
81666,0,0.0283
81667,0,0.0033
81668,0,0.003
81669,0,0.0035
81670,0,0.444
81671,0,0.0295
81672,1,0.9407
81673,0,0.0446
81674,0,0.0359
81675,1,0.9442
81676,0,0.0037
81677,0,0.0067
81678,0,0.1131
81679,0,0.0359
81680,0,0.166
81681,0,0.0647
81682,0,0.0161
81683,1,0.5313
81684,0,0.0165
81685,0,0.4743
81686,0,0.0155
81687,0,0.0484
81688,1,0.8911
81689,0,0.0129
81690,0,0.0835
81691,0,0.0236
81692,0,0.2932
81693,1,0.9497
81694,0,0.0221
81695,0,0.0222
81696,0,0.0141
81697,0,0.189
81698,0,0.2442
81699,0,0.0174
81700,0,0.0417
81701,0,0.1687
81702,0,0.0652
81703,0,0.0514
81704,0,0.0608
81705,1,0.9428
81706,0,0.0046
81707,0,0.014
81708,0,0.0202
81709,0,0.0261
81710,0,0.3228
81711,0,0.0334
81712,0,0.4799
81713,0,0.0239
81714,0,0.0141
81715,0,0.1336
81716,0,0.012
81717,0,0.0121
81718,0,0.0022
81719,1,0.9616
81720,0,0.023
81721,0,0.0257
81722,1,0.748
81723,0,0.0785
81724,0,0.1404
81725,0,0.0451
81726,0,0.0218
81727,0,0.0748
81728,0,0.0316
81729,0,0.0521
81730,0,0.1053
81731,0,0.0361
81732,0,0.0531
81733,0,0.0255
81734,0,0.0093
81735,0,0.137
81736,0,0.0415
81737,0,0.0459
81738,0,0.0546
81739,0,0.1449
81740,0,0.0129
81741,0,0.1408
81742,1,0.9734
81743,1,0.9418
81744,0,0.0248
81745,0,0.0234
81746,1,0.9805
81747,0,0.0364
81748,0,0.0495
81749,0,0.0024
81750,1,0.6895
81751,1,0.8596
81752,1,0.9894
81753,0,0.0018
81754,0,0.0048
81755,0,0.0172
81756,0,0.0859
81757,0,0.0313
81758,0,0.0376
81759,0,0.0486
81760,0,0.0053
81761,0,0.0133
81762,0,0.0066
81763,0,0.0201
81764,0,0.0386
81765,0,0.0149
81766,0,0.0197
81767,0,0.0295
81768,0,0.1477
81769,0,0.0049
81770,0,0.0011
81771,0,0.0151
81772,0,0.0448
81773,0,0.0331
81774,0,0.0156
81775,0,0.0882
81776,0,0.1137
81777,0,0.031
81778,0,0.0143
81779,0,0.049
81780,0,0.0214
81781,0,0.0119
81782,0,0.0551
81783,0,0.0321
81784,0,0.0141
81785,0,0.0915
81786,0,0.1007
81787,0,0.0116
81788,1,0.5747
81789,0,0.0475
81790,0,0.0286
81791,0,0.0469
81792,0,0.1422
81793,0,0.0497
81794,0,0.0388
81795,0,0.0562
81796,0,0.0254
81797,0,0.0259
81798,0,0.043
81799,0,0.024
81800,0,0.0052
81801,0,0.0092
81802,0,0.0089
81803,0,0.0635
81804,0,0.0386
81805,1,0.5266
81806,0,0.0071
81807,0,0.0181
81808,0,0.0511
81809,0,0.0038
81810,0,0.0338
81811,1,0.9709
81812,1,0.9374
81813,0,0.0819
81814,0,0.0455
81815,0,0.0609
81816,1,0.9615
81817,0,0.0777
81818,0,0.0216
81819,0,0.0671
81820,0,0.0856
81821,0,0.0148
81822,1,0.8961
81823,0,0.0487
81824,0,0.0635
81825,0,0.0429
81826,1,0.9468
81827,0,0.0269
81828,1,0.6575
81829,0,0.2927
81830,0,0.1211
81831,0,0.0206
81832,0,0.0457
81833,0,0.003
81834,0,0.0217
81835,0,0.0115
81836,1,0.9423
81837,0,0.0088
81838,0,0.0159
81839,0,0.0072
81840,1,0.6953
81841,0,0.1449
81842,1,0.8119
81843,0,0.011
81844,1,0.9438
81845,0,0.0478
81846,0,0.0647
81847,0,0.2499
81848,1,0.9488
81849,0,0.0049
81850,0,0.004
81851,0,0.0034
81852,0,0.0075
81853,0,0.0217
81854,0,0.0568
81855,0,0.0764
81856,0,0.0434
81857,0,0.014
81858,0,0.007
81859,0,0.1627
81860,0,0.4544
81861,0,0.0356
81862,0,0.0033
81863,0,0.4098
81864,0,0.0725
81865,0,0.023
81866,0,0.0088
81867,0,0.0147
81868,0,0.0661
81869,1,0.5567
81870,0,0.2631
81871,0,0.1141
81872,0,0.0033
81873,0,0.0092
81874,1,0.9339
81875,0,0.0303
81876,0,0.1404
81877,0,0.0513
81878,0,0.0233
81879,1,0.894
81880,1,0.7541
81881,1,0.9464
81882,0,0.0296
81883,1,0.5329
81884,1,0.8884
81885,0,0.0151
81886,0,0.0209
81887,0,0.0155
81888,0,0.0089
81889,0,0.0288
81890,0,0.0089
81891,0,0.0136
81892,0,0.0078
81893,0,0.0282
81894,1,0.9417
81895,0,0.0124
81896,1,0.8801
81897,0,0.0232
81898,0,0.0704
81899,0,0.0351
81900,0,0.0692
81901,0,0.014
81902,1,0.9796
81903,0,0.0079
81904,0,0.0045
81905,0,0.0761
81906,0,0.0116
81907,0,0.0761
81908,0,0.0592
81909,0,0.022
81910,0,0.0144
81911,0,0.0287
81912,0,0.0112
81913,0,0.0382
81914,0,0.0264
81915,0,0.0231
81916,0,0.0206
81917,0,0.3815
81918,0,0.0134
81919,0,0.0192
81920,0,0.0725
81921,0,0.0302
81922,1,0.7136
81923,0,0.0856
81924,0,0.031
81925,0,0.0829
81926,0,0.0292
81927,0,0.0683
81928,0,0.1186
81929,0,0.1084
81930,0,0.0465
81931,0,0.4639
81932,0,0.0225
81933,1,0.9468
81934,0,0.0397
81935,0,0.0238
81936,0,0.0357
81937,0,0.0132
81938,0,0.2994
81939,0,0.0328
81940,0,0.0028
81941,0,0.0335
81942,0,0.0438
81943,0,0.0927
81944,0,0.0109
81945,0,0.0326
81946,0,0.0654
81947,0,0.262
81948,0,0.0048
81949,0,0.0443
81950,0,0.0118
81951,0,0.1327
81952,0,0.0056
81953,0,0.0216
81954,0,0.0301
81955,0,0.023
81956,0,0.0096
81957,0,0.0024
81958,0,0.037
81959,0,0.2072
81960,0,0.0206
81961,0,0.0071
81962,0,0.0251
81963,1,0.9601
81964,1,0.9677
81965,0,0.195
81966,1,0.9502
81967,0,0.0276
81968,0,0.0277
81969,0,0.0747
81970,0,0.0274
81971,0,0.0876
81972,0,0.01
81973,0,0.2521
81974,0,0.026
81975,0,0.0259
81976,0,0.0949
81977,1,0.8385
81978,0,0.032
81979,0,0.0783
81980,0,0.057
81981,0,0.0281
81982,0,0.009
81983,0,0.0152
81984,0,0.0092
81985,1,0.9338
81986,0,0.0251
81987,0,0.0031
81988,0,0.0103
81989,0,0.0096
81990,0,0.0938
81991,0,0.077
81992,1,0.9265
81993,1,0.9106
81994,0,0.0111
81995,0,0.0388
81996,0,0.0259
81997,0,0.0827
81998,0,0.0019
81999,0,0.0596
82000,0,0.0263
82001,0,0.0105
82002,1,0.9468
82003,0,0.0317
82004,0,0.0277
82005,0,0.0044
82006,0,0.114
82007,0,0.1106
82008,0,0.2711
82009,0,0.0271
82010,0,0.0027
82011,1,0.5777
82012,0,0.0166
82013,0,0.0145
82014,0,0.0036
82015,0,0.0417
82016,0,0.2849
82017,0,0.0237
82018,0,0.1055
82019,0,0.0793
82020,0,0.1919
82021,0,0.0684
82022,0,0.0198
82023,0,0.0771
82024,0,0.0057
82025,0,0.0423
82026,0,0.0433
82027,0,0.0466
82028,0,0.1463
82029,0,0.023
82030,1,0.7995
82031,0,0.1359
82032,0,0.0734
82033,1,0.7523
82034,0,0.0085
82035,0,0.0462
82036,0,0.0819
82037,0,0.0891
82038,0,0.0574
82039,0,0.1582
82040,0,0.004
82041,0,0.0322
82042,0,0.0039
82043,0,0.074
82044,1,0.6433
82045,0,0.0243
82046,0,0.0164
82047,0,0.158
82048,0,0.0134
82049,0,0.1466
82050,0,0.0391
82051,0,0.0512
82052,0,0.0097
82053,0,0.0149
82054,0,0.016
82055,0,0.0149
82056,0,0.0232
82057,0,0.0564
82058,0,0.0213
82059,0,0.1212
82060,0,0.0696
82061,0,0.0071
82062,0,0.0151
82063,1,0.5428
82064,0,0.036
82065,0,0.0974
82066,0,0.0437
82067,0,0.0257
82068,1,0.9417
82069,0,0.0348
82070,0,0.0235
82071,0,0.0345
82072,0,0.0894
82073,0,0.0393
82074,0,0.0397
82075,0,0.0466
82076,0,0.0687
82077,0,0.0619
82078,0,0.0042
82079,0,0.3603
82080,0,0.0059
82081,0,0.0113
82082,1,0.9598
82083,0,0.0098
82084,0,0.0217
82085,0,0.0209
82086,0,0.0479
82087,0,0.0106
82088,0,0.1212
82089,0,0.0051
82090,0,0.0133
82091,0,0.0094
82092,0,0.0242
82093,1,0.6061
82094,0,0.1449
82095,0,0.1623
82096,0,0.037
82097,0,0.0142
82098,0,0.0725
82099,0,0.0543
82100,0,0.0406
82101,0,0.0271
82102,0,0.0424
82103,0,0.0325
82104,0,0.0611
82105,0,0.1143
82106,1,0.6045
82107,0,0.021
82108,0,0.016
82109,0,0.0044
82110,0,0.0256
82111,0,0.0136
82112,0,0.0368
82113,1,0.933
82114,0,0.0612
82115,1,0.9939
82116,0,0.0157
82117,0,0.0025
82118,0,0.03
82119,0,0.0063
82120,0,0.0518
82121,0,0.0052
82122,0,0.0469
82123,0,0.0095
82124,0,0.0866
82125,0,0.0415
82126,0,0.0166
82127,0,0.0193
82128,0,0.0048
82129,0,0.0375
82130,0,0.022
82131,0,0.0236
82132,0,0.0959
82133,0,0.2247
82134,0,0.0025
82135,0,0.0656
82136,0,0.0917
82137,0,0.062
82138,0,0.0126
82139,0,0.01
82140,0,0.0289
82141,0,0.2436
82142,0,0.2986
82143,1,0.9458
82144,0,0.0259
82145,0,0.0045
82146,0,0.0147
82147,0,0.0031
82148,0,0.0264
82149,0,0.0881
82150,0,0.0402
82151,0,0.1757
82152,0,0.0225
82153,0,0.0801
82154,0,0.0059
82155,1,0.9263
82156,0,0.1762
82157,0,0.0525
82158,0,0.0264
82159,0,0.1122
82160,0,0.0112
